470.210000, 0.452891, 461.445000, 0.454453
472.278607, 0.453902, 463.557214, 0.455457
474.326733, 0.454440, 465.648515, 0.455987
476.921182, 0.455357, 468.285714, 0.456897
477.877451, 0.456419, 469.808824, 0.457950
480.995122, 0.458079, 472.975610, 0.459756
482.475728, 0.459496, 474.456311, 0.461241
484.966184, 0.460673, 476.454106, 0.462711
487.514423, 0.461839, 479.043269, 0.463867
488.818182, 0.462919, 480.387560, 0.464937
490.738095, 0.464137, 482.366667, 0.466146
492.625592, 0.465566, 484.284360, 0.467565
490.301887, 0.463370, 482.000000, 0.465360
488.000000, 0.461194, 479.737089, 0.463175
485.719626, 0.459112, 477.495327, 0.461084
483.460465, 0.456977, 475.274419, 0.458939
481.222222, 0.454861, 473.074074, 0.456814
482.580645, 0.456149, 474.470046, 0.458093
484.532110, 0.456995, 476.458716, 0.458931
486.447489, 0.458333, 478.904110, 0.460188
488.872727, 0.459943, 481.350000, 0.461790
491.348416, 0.461609, 483.398190, 0.463589
495.779279, 0.462627, 487.864865, 0.464597
498.008969, 0.463215, 490.130045, 0.465177
499.218750, 0.464007, 491.375000, 0.465960
500.506667, 0.465208, 492.631111, 0.467153
499.207965, 0.466192, 493.933628, 0.468335
497.951542, 0.467373, 493.171806, 0.469369
500.201754, 0.468544, 495.460526, 0.470600
503.497817, 0.469773, 498.768559, 0.471820
505.682609, 0.470177, 500.973913, 0.472215
507.372294, 0.471591, 504.108225, 0.473688
505.185345, 0.469558, 501.935345, 0.471646
507.854077, 0.470494, 504.618026, 0.472572
509.495726, 0.471354, 506.273504, 0.473424
512.059574, 0.472340, 508.851064, 0.474402
514.334746, 0.473716, 509.555085, 0.475702
512.164557, 0.471717, 507.405063, 0.473695
510.012605, 0.469735, 505.273109, 0.471704
509.761506, 0.470646, 505.041841, 0.472607
510.904167, 0.471680, 506.204167, 0.473633
512.037344, 0.472121, 507.356846, 0.474066
513.533058, 0.473205, 508.871901, 0.475142
515.600823, 0.473701, 510.958848, 0.475630
516.704918, 0.474641, 512.081967, 0.476562
518.673469, 0.475702, 514.069388, 0.477615
520.695122, 0.476753, 516.109756, 0.478659
522.194332, 0.477670, 517.627530, 0.479567
523.725806, 0.478642, 519.177419, 0.480532
521.622490, 0.476719, 517.092369, 0.478602
519.536000, 0.474812, 515.024000, 0.476687
520.653386, 0.475784, 515.219124, 0.477590
518.587302, 0.473896, 513.174603, 0.475694
520.569170, 0.474802, 515.177866, 0.476593
521.578740, 0.475394, 516.208661, 0.477178
519.533333, 0.473529, 514.184314, 0.475306
517.503906, 0.471680, 512.175781, 0.473450
515.490272, 0.469844, 510.182879, 0.471607
516.465116, 0.470446, 511.178295, 0.472202
514.471042, 0.468629, 509.204633, 0.470379
512.492308, 0.466827, 507.246154, 0.468570
510.528736, 0.465038, 505.302682, 0.466774
512.068702, 0.465649, 506.862595, 0.467378
510.121673, 0.463878, 504.935361, 0.465601
508.189394, 0.462121, 503.022727, 0.463838
506.271698, 0.460377, 501.124528, 0.462087
504.368421, 0.458647, 499.240602, 0.460350
505.835206, 0.459621, 500.726592, 0.461318
507.264925, 0.460937, 501.757463, 0.462104
507.394052, 0.461431, 501.907063, 0.462593
509.307407, 0.462674, 503.800000, 0.463600
510.287823, 0.463388, 504.800738, 0.464310
510.919118, 0.464269, 505.452206, 0.465188
511.886447, 0.464629, 506.439560, 0.465545
510.018248, 0.462990, 504.591241, 0.463903
512.650909, 0.464034, 507.243636, 0.464943
512.793478, 0.464391, 507.405797, 0.465297
514.534296, 0.465253, 509.166065, 0.466155
515.866906, 0.465827, 510.517986, 0.466727
514.053763, 0.464550, 508.724014, 0.465446
515.435714, 0.465737, 510.135714, 0.466518
517.640569, 0.466581, 512.786477, 0.467360
515.911348, 0.465204, 511.074468, 0.465980
514.088339, 0.463560, 509.268551, 0.464333
515.003521, 0.464129, 510.200704, 0.464899
514.038596, 0.462939, 509.252632, 0.463706
514.965035, 0.463615, 510.195804, 0.464379
513.679443, 0.462707, 508.926829, 0.463469
514.274306, 0.463596, 509.559028, 0.464355
513.359862, 0.462424, 508.660900, 0.463181
512.093103, 0.461422, 507.410345, 0.462177
513.398625, 0.462307, 508.731959, 0.463058
512.092466, 0.460991, 507.441781, 0.461740
513.068259, 0.462137, 508.412969, 0.462937
513.044218, 0.461575, 508.404762, 0.462372
513.094915, 0.462023, 508.471186, 0.462818
511.361486, 0.460462, 506.753378, 0.461254
511.491582, 0.461016, 506.898990, 0.461806
512.365772, 0.461776, 507.788591, 0.462563
512.434783, 0.462427, 507.872910, 0.463211
513.730000, 0.463229, 508.776667, 0.463958
515.036545, 0.464078, 510.099668, 0.464805
517.566225, 0.465387, 512.678808, 0.466163
517.640264, 0.466068, 512.768977, 0.466842
516.269737, 0.466643, 512.542763, 0.467619
517.554098, 0.467520, 513.839344, 0.468545
518.408497, 0.468086, 514.705882, 0.469107
520.000000, 0.468954, 516.309446, 0.469971
518.350649, 0.467685, 514.672078, 0.468699
519.190939, 0.468447, 515.543689, 0.469458
517.516129, 0.466935, 513.880645, 0.467944
515.852090, 0.465434, 512.228296, 0.466439
514.653846, 0.464543, 511.041667, 0.465545
513.009585, 0.463059, 509.408946, 0.464058
514.270701, 0.464072, 511.777070, 0.465267
513.069841, 0.462946, 510.584127, 0.464137
511.446203, 0.461481, 508.968354, 0.462668
509.876972, 0.460321, 507.406940, 0.461504
508.720126, 0.459169, 506.257862, 0.460348
507.570533, 0.458513, 505.115987, 0.459688
505.984375, 0.457080, 503.537500, 0.458252
505.598131, 0.456143, 503.158879, 0.457311
504.027950, 0.454726, 501.596273, 0.455891
504.523220, 0.455689, 502.114551, 0.456898
505.296296, 0.456163, 502.222222, 0.457417
506.156923, 0.456635, 503.092308, 0.457885
504.604294, 0.455234, 501.549080, 0.456480
505.409786, 0.455753, 502.363914, 0.456995
505.856707, 0.456031, 502.820122, 0.457269
505.589666, 0.455547, 502.562310, 0.456782
506.736364, 0.456061, 503.718182, 0.457292
505.205438, 0.454683, 502.196375, 0.455910
503.683735, 0.453313, 500.683735, 0.454537
502.171171, 0.451952, 499.180180, 0.453172
500.667665, 0.450599, 497.685629, 0.451815
499.173134, 0.449254, 496.200000, 0.450466
497.687500, 0.447917, 494.723214, 0.449126
496.210682, 0.446588, 493.255193, 0.447793
494.878698, 0.445913, 491.931953, 0.447115
493.418879, 0.444598, 490.480826, 0.445796
494.238235, 0.445221, 491.308824, 0.446415
495.442815, 0.446023, 493.519062, 0.447306
494.005848, 0.444901, 492.087719, 0.446181
495.137026, 0.445472, 493.224490, 0.446747
496.627907, 0.446403, 494.703488, 0.447720
495.269565, 0.445471, 493.350725, 0.446784
494.601156, 0.444725, 492.687861, 0.446035
495.694524, 0.445335, 493.786744, 0.446641
494.321839, 0.444415, 492.419540, 0.445717
494.799427, 0.445021, 492.902579, 0.446320
493.385714, 0.443750, 491.494286, 0.445045
494.903134, 0.444801, 493.005698, 0.445869
496.059659, 0.445845, 494.474432, 0.446822
497.535411, 0.446795, 495.937677, 0.447813
496.508475, 0.445798, 494.915254, 0.446813
495.109859, 0.444542, 493.521127, 0.445555
494.466292, 0.443952, 492.882022, 0.444961
493.081232, 0.442708, 491.501401, 0.443715
491.703911, 0.441472, 490.128492, 0.442476
490.679666, 0.440329, 489.108635, 0.441330
491.819444, 0.441016, 490.252778, 0.442014
492.606648, 0.441958, 491.022161, 0.442910
493.756906, 0.442852, 492.151934, 0.443715
492.396694, 0.441632, 490.796143, 0.442493
494.118132, 0.442394, 492.521978, 0.443252
492.764384, 0.441182, 491.172603, 0.442038
493.527322, 0.441940, 491.939891, 0.442794
494.329700, 0.442652, 492.686649, 0.443460
495.092391, 0.443232, 493.146739, 0.444039
495.550136, 0.443725, 493.609756, 0.444529
494.210811, 0.442525, 492.275676, 0.443328
494.946092, 0.442722, 493.016173, 0.443523
493.653226, 0.441910, 491.728495, 0.442708
493.747989, 0.442192, 491.828418, 0.442988
493.922460, 0.442639, 492.008021, 0.443432
494.426667, 0.443458, 493.688000, 0.444292
493.111702, 0.442279, 492.375000, 0.443110
494.448276, 0.442929, 493.713528, 0.443758
495.179894, 0.443411, 494.743386, 0.444279
495.907652, 0.443931, 495.472296, 0.444838
497.544737, 0.444778, 496.523684, 0.445724
496.238845, 0.443898, 495.220472, 0.444841
499.112565, 0.444740, 498.460733, 0.445681
499.232376, 0.445170, 498.582245, 0.446108
497.953125, 0.444906, 497.304687, 0.445841
499.558442, 0.445170, 498.922078, 0.446104
501.445596, 0.445717, 500.810881, 0.446648
502.798450, 0.446463, 501.870801, 0.447351
503.827320, 0.447245, 502.615979, 0.448011
502.532134, 0.446096, 501.323907, 0.446859
501.243590, 0.444952, 500.038462, 0.445713
499.961637, 0.443814, 498.759591, 0.444573
501.232143, 0.444555, 500.339286, 0.445392
501.941476, 0.445253, 501.050891, 0.446088
502.916244, 0.445788, 502.027919, 0.446621
503.949367, 0.446677, 503.283544, 0.447429
505.202020, 0.447364, 504.537879, 0.448114
505.569270, 0.447379, 504.906801, 0.448127
507.135678, 0.448021, 506.474874, 0.448767
507.842105, 0.448739, 507.734336, 0.449405
508.510000, 0.449727, 509.002500, 0.450430
509.159601, 0.450281, 509.650873, 0.450982
507.893035, 0.449160, 508.383085, 0.449860
508.853598, 0.449713, 509.342432, 0.450411
509.797030, 0.450456, 511.165842, 0.451153
510.488889, 0.450926, 511.854321, 0.451620
511.110837, 0.451432, 512.472906, 0.452124
512.628993, 0.452319, 514.538084, 0.453125
513.590686, 0.453125, 515.752451, 0.453968
514.547677, 0.453927, 516.933985, 0.454691
513.292683, 0.452820, 515.673171, 0.453582
514.763990, 0.453505, 517.408759, 0.454227
515.152913, 0.453921, 517.791262, 0.454642
516.135593, 0.454676, 519.849879, 0.455433
516.801932, 0.455352, 519.693237, 0.456107
515.556627, 0.454255, 518.440964, 0.455008
516.766827, 0.455078, 519.908654, 0.455904
517.695444, 0.455823, 520.824940, 0.456647
516.456938, 0.454732, 519.578947, 0.455555
517.632458, 0.455512, 520.747017, 0.456257
518.585714, 0.456324, 521.126190, 0.456994
519.513064, 0.457059, 522.268409, 0.457764
520.170616, 0.457827, 522.912322, 0.458494
521.631206, 0.458592, 524.373522, 0.459183
522.754717, 0.459132, 525.226415, 0.459685
521.524706, 0.458088, 523.990588, 0.458640
522.152582, 0.458847, 524.840376, 0.459397
524.105386, 0.459382, 526.786885, 0.459931
524.109813, 0.459769, 526.785047, 0.460317
522.888112, 0.458698, 525.557110, 0.459244
522.723256, 0.459302, 525.660465, 0.459811
523.626450, 0.459977, 526.570766, 0.460593
522.414352, 0.458912, 525.351852, 0.459527
523.561201, 0.459512, 526.491917, 0.460126
524.099078, 0.459929, 527.304147, 0.460577
522.940230, 0.459878, 526.137931, 0.460524
521.740826, 0.458823, 524.931193, 0.459468
520.764302, 0.458667, 523.961098, 0.459311
519.575342, 0.457620, 522.764840, 0.458262
518.391800, 0.456577, 521.574032, 0.457218
517.213636, 0.455540, 520.388636, 0.456179
517.752834, 0.455924, 520.920635, 0.456562
518.076923, 0.456448, 521.237557, 0.457084
519.212190, 0.456899, 522.365688, 0.457534
519.750000, 0.457348, 522.896396, 0.457981
520.298876, 0.457830, 523.438202, 0.458462
520.890135, 0.458450, 524.291480, 0.458976
520.460850, 0.459067, 524.619687, 0.459557
521.544643, 0.459647, 525.694196, 0.460135
522.178174, 0.460224, 526.318486, 0.460711
523.537778, 0.460903, 527.160000, 0.461111
523.616408, 0.461475, 527.731707, 0.461717
524.482301, 0.462286, 528.320796, 0.462182
524.803532, 0.462921, 528.412804, 0.462817
525.636564, 0.463656, 529.740088, 0.463588
524.481319, 0.462637, 528.575824, 0.462569
524.530702, 0.462993, 528.616228, 0.462925
525.853392, 0.463656, 529.929978, 0.463587
526.681223, 0.464247, 530.253275, 0.464144
527.230937, 0.464631, 530.795207, 0.464529
528.271739, 0.465014, 531.828261, 0.464912
529.071584, 0.465361, 532.620390, 0.465259
530.854978, 0.465909, 533.142857, 0.465808
529.708423, 0.464903, 531.991361, 0.464802
528.566810, 0.463901, 530.844828, 0.463800
527.430108, 0.462903, 529.703226, 0.462802
528.472103, 0.463419, 530.740343, 0.463318
528.745182, 0.463798, 531.008565, 0.463698
529.527778, 0.464343, 531.771368, 0.464209
530.285714, 0.464885, 532.524520, 0.464752
531.351064, 0.465392, 533.585106, 0.465259
531.639066, 0.465997, 534.358811, 0.465864
532.188559, 0.466698, 535.156780, 0.466565
533.211416, 0.467330, 536.173362, 0.467197
533.945148, 0.467893, 536.683544, 0.467860
532.821053, 0.466908, 535.553684, 0.466875
532.006303, 0.466157, 534.733193, 0.466124
532.538784, 0.466621, 535.259958, 0.466588
533.288703, 0.467083, 536.004184, 0.467050
533.766180, 0.467445, 536.475992, 0.467413
534.264583, 0.468001, 536.968750, 0.467969
534.553015, 0.468425, 537.251559, 0.468425
535.062241, 0.468945, 537.755187, 0.468945
533.954451, 0.467974, 536.641822, 0.467974
534.466942, 0.468459, 537.148760, 0.468459
535.449485, 0.468847, 538.125773, 0.468847
535.977366, 0.469522, 538.648148, 0.469522
536.733060, 0.470226, 539.390144, 0.470194
537.229508, 0.470799, 540.387295, 0.470799
537.509202, 0.471210, 541.122699, 0.471306
537.761224, 0.471556, 541.367347, 0.471652
536.665988, 0.470596, 540.264766, 0.470691
537.347561, 0.470878, 540.939024, 0.470973
538.058824, 0.471349, 541.643002, 0.471444
536.969636, 0.470395, 540.546559, 0.470490
537.884848, 0.470739, 541.454545, 0.470833
538.413306, 0.471113, 541.975806, 0.471207
537.329980, 0.470165, 540.885312, 0.470259
536.251004, 0.469221, 539.799197, 0.469315
535.176353, 0.468280, 538.717435, 0.468374
536.122000, 0.468687, 539.656000, 0.468781
536.844311, 0.469374, 540.167665, 0.469499
535.774900, 0.468439, 539.091633, 0.468563
535.568588, 0.468812, 538.878728, 0.468936
534.505952, 0.467882, 537.809524, 0.468006
533.447525, 0.466955, 536.744554, 0.467079
533.936759, 0.467391, 537.227273, 0.467515
532.883629, 0.466469, 536.167653, 0.466593
531.834646, 0.465551, 535.112205, 0.465674
531.062868, 0.464851, 534.333988, 0.464974
531.270588, 0.464951, 534.535294, 0.465074
531.731898, 0.465264, 534.990215, 0.465386
532.185547, 0.465759, 535.437500, 0.465881
532.649123, 0.466161, 535.894737, 0.466283
532.937743, 0.466652, 536.173152, 0.466774
532.198058, 0.466171, 535.427184, 0.466292
532.887597, 0.466661, 536.110465, 0.466782
533.586074, 0.467239, 537.290135, 0.467299
533.046332, 0.466789, 536.743243, 0.466850
533.969171, 0.467184, 537.431599, 0.467275
532.942308, 0.466286, 536.398077, 0.466376
531.919386, 0.465391, 535.368522, 0.465481
532.609195, 0.465757, 536.051724, 0.465847
532.827916, 0.466061, 536.263862, 0.466151
531.811069, 0.465172, 535.240458, 0.465261
532.487619, 0.465476, 535.910476, 0.465565
533.399240, 0.466047, 536.804183, 0.466136
534.072106, 0.466437, 537.470588, 0.466526
534.708333, 0.466649, 538.100379, 0.466738
535.374291, 0.467096, 538.759924, 0.467185
536.077358, 0.467600, 539.407547, 0.467659
535.883239, 0.467956, 539.854991, 0.468103
536.796992, 0.468515, 540.109023, 0.468633
537.185741, 0.468867, 540.491557, 0.468985
537.644195, 0.469364, 540.902622, 0.469364
538.100935, 0.469860, 541.971963, 0.469772
538.977612, 0.470499, 542.869403, 0.470324
539.856611, 0.471020, 543.532588, 0.470816
540.743494, 0.471538, 544.386617, 0.471277
539.755102, 0.471417, 543.391466, 0.471185
540.174074, 0.471875, 543.803704, 0.471644
541.040665, 0.472360, 544.663586, 0.472129
541.664207, 0.472786, 545.280443, 0.472555
542.325967, 0.473325, 545.935543, 0.473095
542.977941, 0.473805, 546.580882, 0.473575
543.838532, 0.474255, 547.434862, 0.474025
542.842491, 0.473386, 546.432234, 0.473157
541.850091, 0.472549, 545.433272, 0.472321
542.476277, 0.472913, 546.052920, 0.472685
543.324226, 0.473361, 546.894353, 0.473133
543.967273, 0.473722, 547.530909, 0.473494
544.617060, 0.474110, 548.174229, 0.473883
545.262681, 0.474411, 548.813406, 0.474185
544.276673, 0.473553, 547.820976, 0.473327
543.294224, 0.472699, 546.832130, 0.472473
543.515315, 0.473170, 547.046847, 0.472945
544.122302, 0.473443, 547.647482, 0.473218
544.757630, 0.474024, 548.475763, 0.473799
545.188172, 0.474322, 549.098566, 0.474126
546.246869, 0.474955, 549.737030, 0.474704
546.667857, 0.475391, 550.151786, 0.475140
547.039216, 0.475741, 550.516934, 0.475490
547.660142, 0.476201, 551.343416, 0.476006
548.268206, 0.476632, 551.944938, 0.476438
549.092199, 0.476978, 552.544326, 0.476756
548.120354, 0.476134, 551.566372, 0.475913
547.151943, 0.475293, 550.591873, 0.475072
548.172840, 0.475942, 551.590829, 0.475667
548.369718, 0.476397, 552.172535, 0.476177
547.405975, 0.475560, 551.202109, 0.475341
546.445614, 0.474726, 550.235088, 0.474507
546.693520, 0.475345, 551.056042, 0.475153
547.508741, 0.475688, 551.863636, 0.475497
546.816754, 0.475076, 551.164049, 0.474885
547.064460, 0.475555, 551.963415, 0.475310
547.688696, 0.476087, 552.379130, 0.475761
546.737847, 0.475260, 551.420139, 0.474935
545.790295, 0.474437, 550.464471, 0.474112
545.785467, 0.474941, 550.451557, 0.474616
545.559585, 0.475146, 550.217617, 0.474822
546.341379, 0.475512, 550.991379, 0.475216
546.724613, 0.475715, 551.366609, 0.475420
547.128866, 0.476079, 551.941581, 0.475811
547.533448, 0.476495, 552.337907, 0.476227
548.311644, 0.476830, 553.107877, 0.476562
549.283761, 0.477163, 554.071795, 0.476896
549.803754, 0.477362, 554.583618, 0.477096
549.788756, 0.477774, 554.560477, 0.477507
550.574830, 0.477944, 555.338435, 0.477679
551.565365, 0.478433, 556.312394, 0.478221
551.277966, 0.477887, 556.016949, 0.477675
551.868020, 0.478426, 556.394247, 0.478109
553.023649, 0.478859, 556.755068, 0.478516
553.979764, 0.479184, 557.704890, 0.478842
554.525253, 0.479482, 558.244108, 0.479140
554.673950, 0.479806, 558.386555, 0.479464
555.036913, 0.480102, 558.743289, 0.479761
554.107203, 0.479298, 557.807370, 0.478957
555.242475, 0.479646, 558.936455, 0.479306
554.762938, 0.479236, 558.450751, 0.478897
554.928333, 0.479479, 558.610000, 0.479141
555.878536, 0.479877, 559.733777, 0.479565
556.260797, 0.480248, 559.923588, 0.479989
556.424544, 0.480592, 560.081260, 0.480333
556.799669, 0.480831, 560.450331, 0.480572
556.978512, 0.481121, 560.623140, 0.480863
556.731023, 0.480997, 560.369637, 0.480739
557.303130, 0.481389, 560.935750, 0.481132
557.656250, 0.481137, 561.282895, 0.480880
